total,datetime_utc,PV,CHP,mean_global_irradiance,Air_temp,Facility_Manager,Engine_test_stand
137.81693818435218,2023-12-20 16:00:00,0.0034955006929721,-184.5605994590164,0.0,4.322893458699214,Alex Brown,On
130.02549685253575,2023-12-20 17:00:00,0.0018504016329743,-184.6922220491804,0.0,4.329840587812039,Alex Brown,On
126.44732522450036,2023-12-20 18:00:00,0.0020096717363707,-184.9357387896175,0.0,4.51739062271154,Alex Brown,On
112.38597792159416,2023-12-20 19:00:00,0.0017607602969715,-184.8515088606557,0.0,4.645037922363214,Alex Brown,On
94.73979280479034,2023-12-20 20:00:00,-0.0001126902566922,-184.853792795082,0.0,4.827857537944791,Alex Brown,On
100.00708369128508,2023-12-20 21:00:00,0.0040632107750055,-184.97865261202185,0.0,5.076023185437481,Alex Brown,On
100.00708369128508,2023-12-20 22:00:00,0.0018033540128167,-184.97865261202185,0.0,5.214816140951256,Alex Brown,On
100.00708369128508,2023-12-20 23:00:00,0.0017234414548423,-184.92133037978144,0.0,5.230274348835772,Alex Brown,Standby
78.47640089884965,2023-12-21 00:00:00,0.0008431184095504,-185.01919816666663,0.0,5.209934101316788,John Doe,Standby
77.88068570457554,2023-12-21 01:00:00,0.0032921373826065,-185.00687660655737,0.0,5.140086565269738,John Doe,Standby
77.88068570457554,2023-12-21 02:00:00,0.0039335413590341,-185.0896789398907,0.0,5.211360040575221,John Doe,Standby
94.7453272076742,2023-12-21 03:00:00,0.0024725020778953,-184.9089073333333,0.0,5.243269623611012,John Doe,On
94.7453272076742,2023-12-21 04:00:00,0.0006315257788767,-184.9728776311476,0.0,5.352989853743918,John Doe,On
99.9412979067538,2023-12-21 05:00:00,0.0023112911980483,-184.43414066666665,0.0,5.227171368288421,John Doe,On
129.30612399811653,2023-12-21 06:00:00,0.0013393119749921,-184.676805,0.0,5.145695309425873,John Doe,On
150.65870866914898,2023-12-21 07:00:00,-1.769226670330752,-184.36946766666665,5.025631142979331,4.982126338953612,John Doe,On
226.8246550164742,2023-12-21 08:00:00,-8.140571234367707,-184.3154321557377,40.3406732123384,5.160383224887227,Jane Smith,On
